epoch,accuracy,loss,val_accuracy,val_loss
0,0.2195121943950653,2.510648727416992,0.4159291982650757,1.6107977628707886
1,0.33101046085357666,1.9747034311294556,0.4955752193927765,1.3641357421875
2,0.4320557415485382,1.6644362211227417,0.5663716793060303,1.175248622894287
3,0.48083624243736267,1.4715079069137573,0.6017699241638184,1.096121907234192
4,0.5400696992874146,1.2765127420425415,0.6194690465927124,1.0018843412399292
5,0.5540069937705994,1.2040979862213135,0.6460176706314087,0.9322043061256409
6,0.5853658318519592,1.1202112436294556,0.6548672318458557,0.8954129219055176
7,0.6341463327407837,0.9695290923118591,0.6902654767036438,0.8747768402099609
8,0.6341463327407837,0.972107470035553,0.6460176706314087,0.877181887626648
9,0.6341463327407837,0.9227377772331238,0.6637167930603027,0.8200184106826782
10,0.6620209217071533,0.9014124870300293,0.6725663542747498,0.8159958720207214
11,0.700348436832428,0.7788505554199219,0.6902654767036438,0.7911266088485718
12,0.7177700400352478,0.7567258477210999,0.6902654767036438,0.768747091293335
13,0.7735191583633423,0.6051391959190369,0.6902654767036438,0.7674800753593445
14,0.703832745552063,0.7255410552024841,0.6814159154891968,0.763187825679779
15,0.7804877758026123,0.6646719574928284,0.7079645991325378,0.7521061301231384
16,0.7526132464408875,0.6227631568908691,0.6991150379180908,0.7573179602622986
17,0.7979093790054321,0.5787990093231201,0.7433628439903259,0.7233911752700806
18,0.8048780560493469,0.5885821580886841,0.7345132827758789,0.7434850335121155
19,0.7770034670829773,0.5448037981987,0.7256637215614319,0.7450499534606934
20,0.7735191583633423,0.5470429062843323,0.7256637215614319,0.7346879839897156
21,0.8048780560493469,0.5230175256729126,0.7256637215614319,0.730941891670227
22,0.8013937473297119,0.5414271354675293,0.7345132827758789,0.730550229549408
