epoch,accuracy,loss,val_accuracy,val_loss
0,0.19512194395065308,1.6896677017211914,0.18584071099758148,1.5978463888168335
1,0.15679442882537842,1.7175066471099854,0.18584071099758148,1.6167175769805908
2,0.20209059119224548,1.6555794477462769,0.3008849620819092,1.5879594087600708
3,0.24390244483947754,1.6775171756744385,0.18584071099758148,1.5904232263565063
4,0.20209059119224548,1.6453883647918701,0.17699114978313446,1.6075794696807861
5,0.2055749148130417,1.651654601097107,0.17699114978313446,1.6101001501083374
6,0.2055749148130417,1.6419826745986938,0.36283186078071594,1.6031500101089478
7,0.149825781583786,1.6684412956237793,0.18584071099758148,1.6051076650619507
0,0.149825781583786,1.7580796480178833,0.17699114978313446,1.8546271324157715
1,0.16027875244617462,1.7003586292266846,0.17699114978313446,1.8223930597305298
2,0.24738675355911255,1.6221836805343628,0.16814158856868744,1.8146954774856567
3,0.24390244483947754,1.6661385297775269,0.1592920422554016,1.7793856859207153
4,0.26829269528388977,1.610343337059021,0.1592920422554016,1.6933510303497314
5,0.31707316637039185,1.6008355617523193,0.4690265357494354,1.4845972061157227
6,0.3414634168148041,1.5743485689163208,0.4247787594795227,1.4934122562408447
7,0.2648083567619324,1.5986825227737427,0.4247787594795227,1.5053783655166626
8,0.299651563167572,1.5469917058944702,0.4336283206939697,1.5211267471313477
9,0.32404181361198425,1.5688104629516602,0.4159291982650757,1.5204168558120728
0,0.2229965180158615,1.680058479309082,0.18584071099758148,1.6011736392974854
1,0.19860626757144928,1.6621547937393188,0.18584071099758148,1.646815299987793
2,0.16027875244617462,1.6615753173828125,0.08849557489156723,1.6245719194412231
3,0.24390244483947754,1.6295273303985596,0.14159291982650757,1.6088060140609741
4,0.24041812121868134,1.630588173866272,0.14159291982650757,1.6172930002212524
5,0.17073170840740204,1.6784746646881104,0.18584071099758148,1.6221201419830322
0,0.24041812121868134,0.29050976037979126,0.18584071099758148,0.2686854600906372
1,0.16724738478660583,0.3053528070449829,0.18584071099758148,0.2540423274040222
2,0.149825781583786,0.29142946004867554,0.36283186078071594,0.2523175776004791
3,0.16376306116580963,0.29324257373809814,0.17699114978313446,0.25679007172584534
4,0.2125435471534729,0.28267183899879456,0.08849557489156723,0.2572064995765686
5,0.16724738478660583,0.30565303564071655,0.17699114978313446,0.2518479824066162
6,0.18118466436862946,0.29618018865585327,0.08849557489156723,0.26866838335990906
7,0.2090592384338379,0.2820844352245331,0.18584071099758148,0.2550106644630432
8,0.18815331161022186,0.2862682640552521,0.18584071099758148,0.2581622004508972
9,0.2195121943950653,0.2865491509437561,0.17699114978313446,0.25699931383132935
10,0.20209059119224548,0.30083566904067993,0.36283186078071594,0.2555934190750122
0,0.22648084163665771,0.29131877422332764,0.18584071099758148,0.26935991644859314
1,0.22996515035629272,0.28371068835258484,0.18584071099758148,0.29151031374931335
2,0.2926829159259796,0.2741725444793701,0.14159291982650757,0.2916547358036041
3,0.296167254447937,0.2585849463939667,0.1592920422554016,0.28750336170196533
4,0.2787456512451172,0.26023030281066895,0.389380544424057,0.23338964581489563
5,0.2891986072063446,0.24770833551883698,0.4159291982650757,0.2259531468153
6,0.2648083567619324,0.2631852328777313,0.4247787594795227,0.22583122551441193
7,0.3484320640563965,0.24835973978042603,0.4247787594795227,0.21897707879543304
8,0.31707316637039185,0.24072377383708954,0.4336283206939697,0.21681520342826843
9,0.33101046085357666,0.2593124210834503,0.36283186078071594,0.2333025187253952
0,0.32055750489234924,0.28855282068252563,0.6637167930603027,0.1542605608701706
1,0.5783972144126892,0.1961197406053543,0.7256637215614319,0.11396406590938568
2,0.6620209217071533,0.14099830389022827,0.752212405204773,0.10018846392631531
3,0.7142857313156128,0.12414056062698364,0.76106196641922,0.09468940645456314
4,0.7526132464408875,0.09754986315965652,0.778761088848114,0.0881916806101799
5,0.7282230257987976,0.10080850124359131,0.8141592741012573,0.08297233283519745
6,0.8118466734886169,0.07664859294891357,0.8230088353157043,0.08113674074411392
7,0.8013937473297119,0.062142688781023026,0.8318583965301514,0.08391270786523819
8,0.8083623647689819,0.0664883553981781,0.8407079577445984,0.07845935970544815
9,0.8675957918167114,0.05252230167388916,0.8230088353157043,0.07848531752824783
10,0.8501741886138916,0.05265782028436661,0.8318583965301514,0.07984385639429092
11,0.8292682766914368,0.05943954363465309,0.8318583965301514,0.07908092439174652
12,0.8466898798942566,0.05936425179243088,0.8318583965301514,0.08012181520462036
13,0.8222996592521667,0.05242210626602173,0.8230088353157043,0.07847003638744354
0,0.3658536672592163,0.26964813470840454,0.6283186078071594,0.14009058475494385
1,0.5365853905677795,0.19686934351921082,0.6725663542747498,0.11548374593257904
2,0.6759582161903381,0.13444428145885468,0.7433628439903259,0.09527920186519623
3,0.7212543487548828,0.1064378097653389,0.8053097128868103,0.08738382905721664
4,0.7700348496437073,0.09073371440172195,0.7876105904579163,0.08593596518039703
5,0.7874564528465271,0.0880957841873169,0.8495575189590454,0.07680715620517731
6,0.7665505409240723,0.0755237340927124,0.8318583965301514,0.07573743909597397
7,0.8432055711746216,0.06595990061759949,0.7876105904579163,0.0827084630727768
8,0.8501741886138916,0.052204590290784836,0.8141592741012573,0.07647870481014252
9,0.8571428656578064,0.05156850069761276,0.8230088353157043,0.07446368038654327
10,0.895470380783081,0.051378849893808365,0.8407079577445984,0.07303314656019211
11,0.8780487775802612,0.04447358474135399,0.8318583965301514,0.07555177807807922
12,0.8850173950195312,0.040804672986269,0.8053097128868103,0.07828570902347565
13,0.8606271743774414,0.044233307242393494,0.8141592741012573,0.07668381929397583
14,0.891986072063446,0.04034091532230377,0.8230088353157043,0.07519450038671494
15,0.891986072063446,0.03806300833821297,0.8318583965301514,0.0752369612455368
0,0.6864111423492432,0.11907900869846344,0.8230088353157043,0.09391029179096222
1,0.8815330862998962,0.042245566844940186,0.7964601516723633,0.08422642946243286
2,0.9512194991111755,0.02446659840643406,0.8230088353157043,0.07923195511102676
3,0.9721254110336304,0.007964964024722576,0.8141592741012573,0.0749007910490036
4,0.9860627055168152,0.005648859776556492,0.8495575189590454,0.07027328014373779
5,0.99303138256073,0.004737773444503546,0.8318583965301514,0.06654784083366394
6,0.9860627055168152,0.0034787780605256557,0.8761062026023865,0.06434247642755508
7,0.9895470142364502,0.003238340374082327,0.8584070801734924,0.0621425099670887
8,0.996515691280365,0.0024677407927811146,0.8672566413879395,0.06404963880777359
9,0.99303138256073,0.0020770137198269367,0.8495575189590454,0.06667706370353699
0,0.38675957918167114,0.26614415645599365,0.7079645991325378,0.13771888613700867
1,0.602787435054779,0.16068504750728607,0.7256637215614319,0.10380353033542633
2,0.7386759519577026,0.10859978944063187,0.7433628439903259,0.09824031591415405
3,0.7526132464408875,0.10566606372594833,0.769911527633667,0.09461070597171783
4,0.7595818638801575,0.09095137566328049,0.8230088353157043,0.08366681635379791
5,0.7909407615661621,0.08433006703853607,0.7964601516723633,0.08469421416521072
6,0.8083623647689819,0.0787484347820282,0.8141592741012573,0.08298541605472565
7,0.7979093790054321,0.06225549429655075,0.8318583965301514,0.0763058215379715
8,0.8257839679718018,0.06076832115650177,0.8053097128868103,0.07666535675525665
9,0.8188153505325317,0.05505594611167908,0.8230088353157043,0.0797792300581932
10,0.8466898798942566,0.045134540647268295,0.8318583965301514,0.07720242440700531
11,0.8850173950195312,0.047906674444675446,0.8407079577445984,0.07596023380756378
12,0.8815330862998962,0.04530702531337738,0.8407079577445984,0.07601615786552429
13,0.8675957918167114,0.041469868272542953,0.8495575189590454,0.07628020644187927
14,0.895470380783081,0.036649368703365326,0.8318583965301514,0.07603427767753601
15,0.8780487775802612,0.0398075170814991,0.8318583965301514,0.07642600685358047
16,0.8675957918167114,0.04188184812664986,0.8318583965301514,0.0760754644870758
0,0.6411150097846985,0.13818831741809845,0.7964601516723633,0.09042917937040329
1,0.891986072063446,0.04117272049188614,0.7964601516723633,0.08042384684085846
2,0.9407665729522705,0.019816668704152107,0.7345132827758789,0.09051397442817688
3,0.9721254110336304,0.009748242795467377,0.7345132827758789,0.0859789103269577
4,0.99303138256073,0.004427467007189989,0.7876105904579163,0.07193877547979355
5,0.9860627055168152,0.0032323282212018967,0.8318583965301514,0.0663275495171547
6,0.9895470142364502,0.002981542143970728,0.8407079577445984,0.061270006000995636
7,0.99303138256073,0.002394248265773058,0.8584070801734924,0.06022938713431358
8,0.99303138256073,0.0017966395244002342,0.8672566413879395,0.062264058738946915
9,0.99303138256073,0.002203011652454734,0.8672566413879395,0.06187525764107704
0,0.2857142984867096,0.0003000000142492354,0.3076697289943695,0.4247787594795227,0.217390775680542
1,0.38675957918167114,0.0002981594006996602,0.2514920234680176,0.5132743120193481,0.17839999496936798
2,0.47386759519577026,0.00029268296202644706,0.21436193585395813,0.5309734344482422,0.17314842343330383
3,0.5226480960845947,0.00028370547806844115,0.20197758078575134,0.6017699241638184,0.15089605748653412
4,0.5574913024902344,0.00027144805062562227,0.1672368049621582,0.5929203629493713,0.15007105469703674
5,0.5853658318519592,0.0002562124573159963,0.17108212411403656,0.6106194853782654,0.13806863129138947
6,0.6515679359436035,0.00023837389016989619,0.1432734578847885,0.5929203629493713,0.13339492678642273
7,0.6585366129875183,0.00021837158419657499,0.14098721742630005,0.5929203629493713,0.1293444037437439
8,0.6759582161903381,0.00019669803441502154,0.1324082463979721,0.6548672318458557,0.1197415217757225
9,0.707317054271698,0.00017388694686815143,0.13187631964683533,0.6194690465927124,0.12201251834630966
10,0.6898954510688782,0.00015049999637994915,0.11721866577863693,0.6283186078071594,0.12419857084751129
11,0.6445993185043335,0.00012711304589174688,0.13061416149139404,0.6371681690216064,0.12072917819023132
12,0.7456446290016174,2.0860392396571115e-05,0.10748311877250671,0.6460176706314087,0.12177091091871262
13,0.6829268336296082,8.262842311523855e-05,0.11396442353725433,0.6548672318458557,0.1186373382806778
0,0.5017421841621399,0.0003000000142492354,0.19227561354637146,0.5221238732337952,0.26958805322647095
1,0.703832745552063,0.0002981594006996602,0.11797792464494705,0.5575221180915833,0.2836723327636719
2,0.7456446290016174,0.00029268296202644706,0.10203301906585693,0.6017699241638184,0.23427769541740417
3,0.8327525854110718,0.00028370547806844115,0.07061795145273209,0.6283186078071594,0.1661163717508316
