epoch,accuracy,loss,val_accuracy,val_loss
0,0.38675957918167114,2.269758939743042,0.6637167930603027,1.0405676364898682
1,0.6062718033790588,1.499605655670166,0.6991150379180908,0.7629525065422058
2,0.6480836272239685,1.216233730316162,0.7079645991325378,0.8385645151138306
3,0.703832745552063,0.9895296096801758,0.7876105904579163,0.6977206468582153
4,0.7212543487548828,0.8519402146339417,0.76106196641922,0.751829206943512
5,0.7665505409240723,0.7254074811935425,0.7964601516723633,0.7034170627593994
6,0.7909407615661621,0.7621943950653076,0.8141592741012573,0.6209339499473572
7,0.7944250702857971,0.7004922032356262,0.8053097128868103,0.6642258167266846
8,0.8327525854110718,0.5277228951454163,0.8318583965301514,0.650925874710083
9,0.8501741886138916,0.4901682436466217,0.8053097128868103,0.6806023716926575
10,0.8606271743774414,0.47794657945632935,0.76106196641922,0.8724724650382996
11,0.8710801601409912,0.39869359135627747,0.8495575189590454,0.6368579864501953
12,0.8606271743774414,0.45343178510665894,0.8053097128868103,0.7909030318260193
13,0.8675957918167114,0.3511850833892822,0.8141592741012573,0.7290604114532471
14,0.895470380783081,0.25393643975257874,0.8761062026023865,0.6812685132026672
15,0.9198606014251709,0.24518677592277527,0.8407079577445984,0.6164757609367371
16,0.9198606014251709,0.24557606875896454,0.8672566413879395,0.5808701515197754
17,0.9024389982223511,0.27338752150535583,0.8141592741012573,0.7694873809814453
18,0.9128919839859009,0.26308831572532654,0.8053097128868103,0.7412053346633911
19,0.9198606014251709,0.2340977042913437,0.8141592741012573,0.783591628074646
20,0.9059233665466309,0.25780636072158813,0.8407079577445984,0.5948659777641296
21,0.9268292784690857,0.2357460856437683,0.7876105904579163,0.7794002294540405
22,0.9094076752662659,0.2895418107509613,0.8407079577445984,0.8032954931259155
23,0.9337978959083557,0.2075648456811905,0.8584070801734924,0.7303829193115234
24,0.9268292784690857,0.19702370464801788,0.7964601516723633,0.8089750409126282
25,0.9512194991111755,0.16556154191493988,0.8495575189590454,0.7738632559776306
26,0.9372822046279907,0.1732446849346161,0.8407079577445984,0.6720350980758667
0,0.3763066232204437,2.396238088607788,0.5929203629493713,1.1818495988845825
1,0.5783972144126892,1.478881597518921,0.6194690465927124,1.1385325193405151
