epoch,accuracy,loss,val_accuracy,val_loss
0,0.0555555559694767,7.74481725692749,0.015384615398943424,8.905926704406738
1,0.06790123134851456,8.14614486694336,0.015384615398943424,8.905926704406738
2,0.03703703731298447,7.783502101898193,0.015384615398943424,6.685708522796631
3,0.12962962687015533,6.767737865447998,0.16923077404499054,2.668384552001953
4,0.23456789553165436,5.200082778930664,0.1538461595773697,2.502034902572632
5,0.20370370149612427,7.629576206207275,0.10769230872392654,2.576231002807617
6,0.24074074625968933,5.8290557861328125,0.16923077404499054,2.382643461227417
7,0.17901234328746796,4.947267055511475,0.29230770468711853,1.9972635507583618
8,0.20987653732299805,4.5334086418151855,0.29230770468711853,1.8929083347320557
9,0.31481480598449707,4.233722686767578,0.3692307770252228,1.7962350845336914
10,0.29012346267700195,4.92739200592041,0.5230769515037537,1.453033447265625
11,0.29629629850387573,5.882168769836426,0.4615384638309479,1.496964931488037
12,0.32098764181137085,4.855625629425049,0.38461539149284363,1.717814564704895
13,0.2839506268501282,4.758514881134033,0.4153846204280853,1.7105486392974854
14,0.29012346267700195,4.104719161987305,0.4307692348957062,1.8671072721481323
15,0.3086419701576233,3.705872058868408,0.4923076927661896,1.7962367534637451
0,0.12962962687015533,9.999999747378752e-05,3.226065158843994,0.3384615480899811,1.6096848249435425
1,0.1666666716337204,9.999999747378752e-05,3.3045389652252197,0.4307692348957062,1.4608417749404907
2,0.18518517911434174,9.999999747378752e-05,3.2804999351501465,0.5692307949066162,1.2876533269882202
3,0.1913580298423767,9.999999747378752e-05,3.092076539993286,0.5538461804389954,1.2781412601470947
4,0.327160507440567,9.999999747378752e-05,2.4651870727539062,0.5538461804389954,1.3090330362319946
5,0.2777777910232544,9.999999747378752e-05,2.651193618774414,0.5692307949066162,1.3748831748962402
6,0.31481480598449707,9.999999747378752e-05,2.6592538356781006,0.5846154093742371,1.3902513980865479
7,0.24074074625968933,1.9999999494757503e-05,2.6386101245880127,0.5692307949066162,1.3888987302780151
8,0.29012346267700195,1.9999999494757503e-05,2.610271453857422,0.5692307949066162,1.384719729423523
0,0.23456789553165436,9.999999747378752e-06,2.8273112773895264,0.5384615659713745,1.2864036560058594
1,0.2716049253940582,9.999999747378752e-06,2.872558116912842,0.5538461804389954,1.288495659828186
2,0.22839505970478058,9.999999747378752e-06,3.0031681060791016,0.5538461804389954,1.2964633703231812
3,0.327160507440567,9.999999747378752e-06,2.7524163722991943,0.5230769515037537,1.3075147867202759
4,0.3086419701576233,1.9999999949504854e-06,2.5988082885742188,0.5230769515037537,1.31504487991333
5,0.24074074625968933,1.9999999949504854e-06,2.3851752281188965,0.5230769515037537,1.322908639907837
0,0.2777777910232544,9.999999747378752e-05,3.7801501750946045,0.3384615480899811,2.065282106399536
1,0.2716049253940582,9.999999747378752e-05,3.4370203018188477,0.32307693362236023,1.805894374847412
2,0.20987653732299805,9.999999747378752e-05,3.3185341358184814,0.3076923191547394,1.7410539388656616
3,0.1666666716337204,9.999999747378752e-05,2.6925370693206787,0.29230770468711853,1.8876854181289673
4,0.17901234328746796,9.999999747378752e-05,3.2579164505004883,0.3692307770252228,1.8258136510849
5,0.16049382090568542,9.999999747378752e-05,3.1800529956817627,0.4307692348957062,1.6359748840332031
6,0.2222222238779068,9.999999747378752e-05,2.8974175453186035,0.4307692348957062,1.5929782390594482
7,0.2530864179134369,9.999999747378752e-05,2.4265689849853516,0.3384615480899811,1.6849380731582642
8,0.2716049253940582,9.999999747378752e-05,3.00970458984375,0.3384615480899811,1.7384796142578125
9,0.21604938805103302,9.999999747378752e-05,2.618651866912842,0.4000000059604645,1.7111170291900635
10,0.2716049253940582,9.999999747378752e-05,2.500335216522217,0.4307692348957062,1.63228178024292
11,0.20987653732299805,1.9999999494757503e-05,2.467761754989624,0.4615384638309479,1.655917763710022
12,0.17283950746059418,1.9999999494757503e-05,2.592984914779663,0.4615384638309479,1.6684117317199707
13,0.22839505970478058,1.9999999494757503e-05,2.566821336746216,0.4307692348957062,1.672530174255371
14,0.22839505970478058,1.9999999494757503e-05,2.860898733139038,0.38461539149284363,1.688551902770996
0,0.1111111119389534,9.999999747378752e-05,2.962128162384033,0.015384615398943424,3.068540096282959
1,0.20987653732299805,9.999999747378752e-05,2.6511640548706055,0.0615384615957737,2.346247434616089
2,0.26543208956718445,9.999999747378752e-05,2.717411994934082,0.1230769231915474,2.274878978729248
3,0.18518517911434174,9.999999747378752e-05,2.2798070907592773,0.13846154510974884,2.4461541175842285
4,0.17901234328746796,9.999999747378752e-05,2.610308885574341,0.1538461595773697,2.5423080921173096
5,0.1975308656692505,9.999999747378752e-05,2.3656418323516846,0.13846154510974884,2.671311616897583
6,0.16049382090568542,9.999999747378752e-05,2.1116247177124023,0.16923077404499054,2.5110695362091064
7,0.17901234328746796,9.999999747378752e-05,2.2712128162384033,0.20000000298023224,2.328723907470703
8,0.20370370149612427,9.999999747378752e-05,2.540426015853882,0.2153846174478531,2.258526086807251
9,0.2839506268501282,9.999999747378752e-05,2.0776264667510986,0.20000000298023224,2.1819746494293213
10,0.18518517911434174,9.999999747378752e-05,2.004115104675293,0.23076923191547394,1.9887171983718872
11,0.2469135820865631,9.999999747378752e-05,2.0596365928649902,0.26153847575187683,1.848017930984497
12,0.3580246865749359,9.999999747378752e-05,1.8241921663284302,0.32307693362236023,1.7554906606674194
13,0.3024691343307495,9.999999747378752e-05,2.11594557762146,0.29230770468711853,1.7922346591949463
14,0.25925925374031067,9.999999747378752e-05,1.9144752025604248,0.2769230902194977,1.8044192790985107
15,0.327160507440567,9.999999747378752e-05,1.8672932386398315,0.26153847575187683,1.8401588201522827
16,0.29629629850387573,9.999999747378752e-05,2.249086618423462,0.29230770468711853,1.7818022966384888
17,0.29629629850387573,1.9999999494757503e-05,1.91363525390625,0.29230770468711853,1.7614591121673584
18,0.32098764181137085,1.9999999494757503e-05,1.9372236728668213,0.3076923191547394,1.7346991300582886
19,0.327160507440567,1.9999999494757503e-05,1.7352253198623657,0.3076923191547394,1.7308769226074219
20,0.35185185074806213,1.9999999494757503e-05,1.7838202714920044,0.35384616255760193,1.713690161705017
21,0.327160507440567,1.9999999494757503e-05,1.7072149515151978,0.3384615480899811,1.6993780136108398
