epoch,accuracy,loss,val_accuracy,val_loss
5,0.16149067878723145,9.999999747378752e-06,2.210009813308716,0.6307692527770996,1.1765793561935425
6,0.19254659116268158,9.999999747378752e-06,2.4964027404785156,0.6307692527770996,1.1752341985702515
7,0.1428571492433548,9.999999747378752e-06,2.3305869102478027,0.6307692527770996,1.1748160123825073
8,0.1677018702030182,9.999999747378752e-06,2.3158130645751953,0.6153846383094788,1.1745535135269165
9,0.21118012070655823,9.999999747378752e-06,2.1913599967956543,0.6153846383094788,1.173209309577942
0,0.10559006035327911,9.999999747378752e-05,3.255847930908203,0.3384615480899811,1.860375165939331
1,0.21739129722118378,9.999999747378752e-05,3.0442252159118652,0.3384615480899811,1.777512788772583
2,0.22360248863697052,9.999999747378752e-05,2.9383153915405273,0.29230770468711853,1.8081817626953125
3,0.18633539974689484,9.999999747378752e-05,2.577773332595825,0.29230770468711853,1.8051538467407227
4,0.17391304671764374,9.999999747378752e-05,2.5617568492889404,0.29230770468711853,1.817564845085144
5,0.20496894419193268,9.999999747378752e-05,2.438699960708618,0.26153847575187683,1.8277512788772583
6,0.22981366515159607,1.9999999494757503e-05,2.4280123710632324,0.2769230902194977,1.8241819143295288
7,0.1552795022726059,1.9999999494757503e-05,2.623250722885132,0.26153847575187683,1.7921384572982788
8,0.1801242232322693,1.9999999494757503e-05,2.677947759628296,0.26153847575187683,1.7744895219802856
9,0.1428571492433548,1.9999999494757503e-05,2.81713604927063,0.26153847575187683,1.765170693397522
10,0.21118012070655823,1.9999999494757503e-05,2.6740214824676514,0.2461538463830948,1.7792701721191406
11,0.14906832575798035,1.9999999494757503e-05,2.6184942722320557,0.23076923191547394,1.8044171333312988
12,0.1677018702030182,1.9999999494757503e-05,2.793354034423828,0.23076923191547394,1.815116047859192
13,0.1801242232322693,1.9999999494757503e-05,2.5294816493988037,0.23076923191547394,1.8031902313232422
14,0.22981366515159607,3.999999989900971e-06,2.3938863277435303,0.2153846174478531,1.801153540611267
15,0.18633539974689484,3.999999989900971e-06,2.3182003498077393,0.23076923191547394,1.795419454574585
16,0.14906832575798035,3.999999989900971e-06,2.585744857788086,0.23076923191547394,1.7872964143753052
17,0.17391304671764374,3.999999989900971e-06,2.764557361602783,0.23076923191547394,1.7799352407455444
0,0.1677018702030182,9.999999747378752e-05,2.5209572315216064,0.04615384712815285,3.6470720767974854
1,0.23602484166622162,9.999999747378752e-05,2.6026804447174072,0.04615384712815285,3.1820576190948486
2,0.26708075404167175,9.999999747378752e-05,2.390676259994507,0.04615384712815285,2.7463085651397705
3,0.26708075404167175,9.999999747378752e-05,2.351400852203369,0.0923076942563057,2.5142035484313965
4,0.31677019596099854,9.999999747378752e-05,2.1859865188598633,0.10769230872392654,2.4644925594329834
5,0.26708075404167175,9.999999747378752e-05,2.122079610824585,0.10769230872392654,2.5718584060668945
6,0.22360248863697052,9.999999747378752e-05,2.064713716506958,0.0923076942563057,2.806676149368286
7,0.260869562625885,9.999999747378752e-05,2.1430504322052,0.13846154510974884,2.4921677112579346
8,0.2857142984867096,9.999999747378752e-05,2.2910866737365723,0.2461538463830948,2.060905694961548
9,0.4037266969680786,9.999999747378752e-05,1.8056553602218628,0.2769230902194977,1.8798511028289795
10,0.43478259444236755,9.999999747378752e-05,1.7998881340026855,0.3692307770252228,1.746071219444275
11,0.45962733030319214,9.999999747378752e-05,1.908704161643982,0.4615384638309479,1.6383216381072998
12,0.38509318232536316,9.999999747378752e-05,1.744821548461914,0.5076923370361328,1.4672350883483887
13,0.52173912525177,9.999999747378752e-05,1.5184388160705566,0.5692307949066162,1.4385764598846436
14,0.4409937858581543,9.999999747378752e-05,1.666067361831665,0.4153846204280853,1.6193922758102417
15,0.3664596378803253,9.999999747378752e-05,1.840118646621704,0.2461538463830948,1.9102356433868408
16,0.39751553535461426,9.999999747378752e-05,1.5055904388427734,0.26153847575187683,1.901750087738037
17,0.42236024141311646,9.999999747378752e-05,1.5691437721252441,0.446153849363327,1.629153847694397
18,0.4409937858581543,1.9999999494757503e-05,1.4090629816055298,0.4615384638309479,1.5594502687454224
19,0.5031055808067322,1.9999999494757503e-05,1.5138344764709473,0.4923076927661896,1.505310297012329
20,0.4534161388874054,1.9999999494757503e-05,1.6341227293014526,0.5076923370361328,1.4809383153915405
21,0.5341615080833435,1.9999999494757503e-05,1.5744168758392334,0.5384615659713745,1.4330869913101196
