epoch,accuracy,loss,val_accuracy,val_loss
0,0.07407407462596893,8.632296562194824,0.0615384615957737,10.468825340270996
1,0.06172839552164078,8.412044525146484,0.0615384615957737,10.281688690185547
2,0.04938271641731262,8.475143432617188,0.0615384615957737,10.281688690185547
3,0.06172839552164078,8.042417526245117,0.03076923079788685,5.588340759277344
4,0.09259258955717087,5.850066184997559,0.2153846174478531,2.7298097610473633
5,0.2469135820865631,5.97650671005249,0.4923076927661896,2.490762948989868
6,0.26543208956718445,5.823781490325928,0.3692307770252228,2.2432260513305664
7,0.1975308656692505,5.538049221038818,0.26153847575187683,2.905240058898926
8,0.2222222238779068,4.504063129425049,0.20000000298023224,2.8944315910339355
9,0.17283950746059418,4.522138595581055,0.2769230902194977,2.3958475589752197
10,0.22839505970478058,4.428918361663818,0.3692307770252228,2.0664188861846924
11,0.22839505970478058,4.810637474060059,0.4153846204280853,1.8423844575881958
12,0.2716049253940582,5.225433826446533,0.446153849363327,1.6571365594863892
13,0.327160507440567,4.143554210662842,0.4615384638309479,1.518488883972168
14,0.4197530746459961,4.542491436004639,0.4615384638309479,1.506652593612671
15,0.31481480598449707,4.783597469329834,0.4000000059604645,1.6285817623138428
16,0.2469135820865631,3.5375378131866455,0.32307693362236023,1.7261459827423096
17,0.29012346267700195,3.8618123531341553,0.35384616255760193,1.6614694595336914
18,0.2716049253940582,3.9472012519836426,0.4615384638309479,1.5006296634674072
19,0.31481480598449707,3.697955846786499,0.4923076927661896,1.4876513481140137
0,0.17283950746059418,9.999999747378752e-05,3.236320972442627,0.10769230872392654,2.443915367126465
1,0.15432098507881165,9.999999747378752e-05,3.3245880603790283,0.10769230872392654,2.4464304447174072
2,0.14814814925193787,9.999999747378752e-05,3.2597286701202393,0.1230769231915474,2.226954221725464
3,0.16049382090568542,9.999999747378752e-05,2.937086343765259,0.1538461595773697,2.1604418754577637
4,0.1419753134250641,9.999999747378752e-05,2.841362714767456,0.1538461595773697,2.12876033782959
5,0.20370370149612427,9.999999747378752e-05,2.8888256549835205,0.16923077404499054,2.109020948410034
6,0.15432098507881165,9.999999747378752e-05,2.8867995738983154,0.16923077404499054,2.101804733276367
7,0.14814814925193787,9.999999747378752e-05,2.9586141109466553,0.1538461595773697,2.100111484527588
8,0.2469135820865631,9.999999747378752e-05,2.5639913082122803,0.1538461595773697,2.0905661582946777
9,0.1666666716337204,9.999999747378752e-05,2.5592546463012695,0.13846154510974884,2.08516526222229
10,0.17283950746059418,9.999999747378752e-05,2.6342554092407227,0.16923077404499054,2.0806517601013184
11,0.17901234328746796,9.999999747378752e-05,2.276559829711914,0.1846153885126114,2.045297145843506
12,0.1975308656692505,9.999999747378752e-05,2.8079450130462646,0.20000000298023224,2.0087404251098633
13,0.17283950746059418,9.999999747378752e-05,2.63276743888855,0.20000000298023224,1.9720170497894287
14,0.23456789553165436,9.999999747378752e-05,2.111293315887451,0.2153846174478531,1.9713329076766968
15,0.20987653732299805,9.999999747378752e-05,2.334517478942871,0.2461538463830948,1.9590455293655396
16,0.2716049253940582,9.999999747378752e-05,2.5902721881866455,0.2153846174478531,2.006397247314453
17,0.23456789553165436,9.999999747378752e-05,2.5255672931671143,0.16923077404499054,2.0688304901123047
18,0.15432098507881165,9.999999747378752e-05,2.3841872215270996,0.1538461595773697,2.07696533203125
19,0.20987653732299805,1.9999999494757503e-05,2.5123350620269775,0.16923077404499054,2.0708041191101074
20,0.20987653732299805,1.9999999494757503e-05,2.2605531215667725,0.16923077404499054,2.058799982070923
0,0.3024691343307495,9.999999747378752e-06,2.691042184829712,0.26153847575187683,1.9613319635391235
1,0.3086419701576233,9.999999747378752e-06,2.609879970550537,0.2769230902194977,1.9654240608215332
2,0.2777777910232544,9.999999747378752e-06,2.3200604915618896,0.26153847575187683,1.9598357677459717
3,0.22839505970478058,9.999999747378752e-06,2.6084253787994385,0.26153847575187683,1.9588452577590942
4,0.25925925374031067,9.999999747378752e-06,2.3437955379486084,0.26153847575187683,1.9578231573104858
5,0.31481480598449707,9.999999747378752e-06,2.1479203701019287,0.2461538463830948,1.9552801847457886
6,0.32098764181137085,9.999999747378752e-06,2.2719879150390625,0.26153847575187683,1.949633240699768
7,0.29629629850387573,9.999999747378752e-06,2.165647029876709,0.2461538463830948,1.946993112564087
8,0.2839506268501282,9.999999747378752e-06,2.559943675994873,0.2461538463830948,1.9453232288360596
9,0.26543208956718445,9.999999747378752e-06,2.2564218044281006,0.2461538463830948,1.9393359422683716
0,0.10493826866149902,9.999999747378752e-05,3.1918842792510986,0.0615384615957737,3.4309515953063965
1,0.11728394776582718,9.999999747378752e-05,3.11118221282959,0.2153846174478531,2.5652577877044678
2,0.16049382090568542,9.999999747378752e-05,2.701587438583374,0.20000000298023224,1.927026391029358
3,0.25925925374031067,9.999999747378752e-05,2.942107915878296,0.2153846174478531,1.861173391342163
4,0.2839506268501282,9.999999747378752e-05,2.7863192558288574,0.1538461595773697,1.877787709236145
5,0.20370370149612427,9.999999747378752e-05,2.7722387313842773,0.1538461595773697,2.0084798336029053
6,0.1913580298423767,9.999999747378752e-05,2.3099262714385986,0.13846154510974884,2.1599576473236084
7,0.1666666716337204,9.999999747378752e-05,2.6483383178710938,0.13846154510974884,2.1310131549835205
8,0.15432098507881165,1.9999999494757503e-05,2.635146141052246,0.13846154510974884,2.140331745147705
9,0.11728394776582718,1.9999999494757503e-05,2.9137585163116455,0.16923077404499054,2.1364824771881104
10,0.1666666716337204,1.9999999494757503e-05,2.394123077392578,0.1846153885126114,2.115049123764038
11,0.2222222238779068,1.9999999494757503e-05,2.751413345336914,0.20000000298023224,2.097437620162964
0,0.14814814925193787,9.999999747378752e-05,3.267801284790039,0.0615384615957737,2.65244722366333
1,0.22839505970478058,9.999999747378752e-05,2.96083927154541,0.07692307978868484,2.8217613697052
2,0.22839505970478058,9.999999747378752e-05,2.6111767292022705,0.0923076942563057,2.9244253635406494
3,0.20987653732299805,9.999999747378752e-05,2.3658411502838135,0.03076923079788685,2.960827350616455
4,0.21604938805103302,9.999999747378752e-05,2.528613328933716,0.04615384712815285,2.799560785293579
5,0.25925925374031067,9.999999747378752e-05,2.386481285095215,0.10769230872392654,2.503243923187256
6,0.3086419701576233,9.999999747378752e-05,2.0964224338531494,0.1538461595773697,2.2908036708831787
7,0.31481480598449707,9.999999747378752e-05,2.0934298038482666,0.1538461595773697,2.2400529384613037
8,0.3641975224018097,9.999999747378752e-05,1.870531439781189,0.1846153885126114,2.1577348709106445
9,0.3641975224018097,9.999999747378752e-05,1.9848012924194336,0.26153847575187683,2.0182085037231445
10,0.3395061790943146,9.999999747378752e-05,1.8818962574005127,0.32307693362236023,1.9169998168945312
11,0.34567901492118835,9.999999747378752e-05,2.113816022872925,0.32307693362236023,1.9205455780029297
12,0.31481480598449707,9.999999747378752e-05,1.9380931854248047,0.4000000059604645,1.8512011766433716
