epoch,accuracy,loss,val_accuracy,val_loss
0,0.2631579041481018,0.6185960173606873,0.43478259444236755,0.3824619650840759
1,0.2631579041481018,0.7256070971488953,0.43478259444236755,0.3824619650840759
2,0.22807016968727112,0.6556820869445801,0.43478259444236755,0.3824619650840759
3,0.15789473056793213,0.723834216594696,0.3478260934352875,0.3168097734451294
4,0.17543859779834747,0.5937060117721558,0.17391304671764374,0.28940752148628235
5,0.28070175647735596,0.43284815549850464,0.1304347813129425,0.2850112020969391
6,0.28070175647735596,0.5490810871124268,0.17391304671764374,0.2712010145187378
7,0.14035087823867798,0.6132228970527649,0.3478260934352875,0.24751977622509003
8,0.21052631735801697,0.54841548204422,0.6086956262588501,0.22655215859413147
9,0.21052631735801697,0.4295085668563843,0.47826087474823,0.22159937024116516
10,0.19298245012760162,0.5569004416465759,0.47826087474823,0.2206188142299652
11,0.28070175647735596,0.3998722732067108,0.52173912525177,0.21564286947250366
12,0.2982456088066101,0.44543150067329407,0.52173912525177,0.21076980233192444
13,0.21052631735801697,0.48657935857772827,0.47826087474823,0.21259954571723938
14,0.38596490025520325,0.3150043785572052,0.43478259444236755,0.2194904237985611
15,0.2631579041481018,0.5413870811462402,0.3478260934352875,0.2241341918706894
16,0.24561403691768646,0.48525068163871765,0.30434781312942505,0.23001505434513092
17,0.2982456088066101,0.4260076582431793,0.3478260934352875,0.2220039814710617
