epoch,accuracy,loss,val_accuracy,val_loss
0,0.14035087823867798,0.7261203527450562,0.1304347813129425,0.7556828260421753
1,0.15789473056793213,0.5946502089500427,0.1304347813129425,0.5142311453819275
2,0.17543859779834747,0.4838205873966217,0.17391304671764374,0.3567871153354645
3,0.24561403691768646,0.4018186330795288,0.17391304671764374,0.27167412638664246
4,0.45614033937454224,0.45576417446136475,0.3913043439388275,0.2685074508190155
5,0.3333333432674408,0.6070734858512878,0.3478260934352875,0.26753130555152893
6,0.24561403691768646,0.5293802618980408,0.21739129722118378,0.27735254168510437
7,0.28070175647735596,0.4595138728618622,0.17391304671764374,0.2989679276943207
8,0.22807016968727112,0.4706726670265198,0.21739129722118378,0.3162328004837036
9,0.2982456088066101,0.3586758077144623,0.21739129722118378,0.3180716633796692
10,0.15789473056793213,0.42529192566871643,0.21739129722118378,0.29832831025123596
