epoch,accuracy,loss,val_accuracy,val_loss
0,0.2586206793785095,0.3449298143386841,0.3333333432674408,0.22944092750549316
1,0.2586206793785095,0.276915043592453,0.5833333134651184,0.19477255642414093
2,0.43103447556495667,0.2229176163673401,0.7083333134651184,0.16519096493721008
3,0.5,0.1732904314994812,0.6666666865348816,0.14916165173053741
4,0.6034482717514038,0.1709238886833191,0.6666666865348816,0.14026136696338654
5,0.4655172526836395,0.17365814745426178,0.6666666865348816,0.1327689290046692
6,0.6379310488700867,0.13136343657970428,0.7083333134651184,0.12709201872348785
7,0.7413793206214905,0.09459530562162399,0.7083333134651184,0.12346479296684265
8,0.6206896305084229,0.12902718782424927,0.7083333134651184,0.12019393593072891
9,0.7931034564971924,0.07769685238599777,0.7083333134651184,0.11603369563817978
10,0.7241379022598267,0.08575184643268585,0.7083333134651184,0.1114000752568245
11,0.8103448152542114,0.061481229960918427,0.7083333134651184,0.10587412118911743
12,0.7413793206214905,0.07155989110469818,0.7083333134651184,0.10178833454847336
13,0.8103448152542114,0.06032891198992729,0.7083333134651184,0.09854090958833694
14,0.8448275923728943,0.07480915635824203,0.7083333134651184,0.0953824520111084
15,0.8103448152542114,0.0815480500459671,0.6666666865348816,0.09377071261405945
16,0.8620689511299133,0.0456615574657917,0.75,0.09256956726312637
17,0.931034505367279,0.030529536306858063,0.75,0.0922023132443428
18,0.8103448152542114,0.05460277944803238,0.7916666865348816,0.09217619895935059
19,0.9137930870056152,0.038432661443948746,0.75,0.09307661652565002
