epoch,accuracy,loss,val_accuracy,val_loss
0,0.24561403691768646,0.3890952169895172,0.3913043439388275,0.22005487978458405
1,0.2982456088066101,0.29891613125801086,0.47826087474823,0.18471869826316833
2,0.38596490025520325,0.24115587770938873,0.5652173757553101,0.1655108779668808
3,0.3333333432674408,0.2346414029598236,0.5652173757553101,0.15112967789173126
4,0.42105263471603394,0.1908426135778427,0.5652173757553101,0.13666370511054993
5,0.5614035129547119,0.20018576085567474,0.5652173757553101,0.1283458173274994
6,0.4912280738353729,0.15815874934196472,0.6521739363670349,0.12276559323072433
7,0.5087719559669495,0.16448231041431427,0.6521739363670349,0.11648596823215485
8,0.5789473652839661,0.1256847381591797,0.695652186870575,0.11116771399974823
9,0.719298243522644,0.1195574626326561,0.782608687877655,0.10639157146215439
10,0.7368420958518982,0.07750317454338074,0.739130437374115,0.10234183073043823
11,0.719298243522644,0.1197257861495018,0.739130437374115,0.0991801992058754
12,0.719298243522644,0.10354959964752197,0.739130437374115,0.09730982780456543
13,0.7894737124443054,0.07450375705957413,0.739130437374115,0.09590191394090652
14,0.7543859481811523,0.07296250015497208,0.739130437374115,0.09558399766683578
15,0.8070175647735596,0.06078902631998062,0.739130437374115,0.09523162990808487
16,0.7894737124443054,0.06686198711395264,0.739130437374115,0.09489542245864868
17,0.719298243522644,0.0752139687538147,0.739130437374115,0.09418953955173492
18,0.7543859481811523,0.06768577545881271,0.739130437374115,0.0933404192328453
19,0.859649121761322,0.04731808230280876,0.739130437374115,0.09271280467510223
