epoch,accuracy,loss,val_accuracy,val_loss
0,0.15789473056793213,0.3854864835739136,0.52173912525177,0.21747954189777374
1,0.3333333432674408,0.28144943714141846,0.5652173757553101,0.16446803510189056
2,0.45614033937454224,0.2883201539516449,0.782608687877655,0.13971112668514252
3,0.45614033937454224,0.21715539693832397,0.8260869383811951,0.12488579750061035
4,0.5789473652839661,0.21367618441581726,0.782608687877655,0.1119852066040039
5,0.4912280738353729,0.22922676801681519,0.782608687877655,0.10346616804599762
6,0.4912280738353729,0.16499876976013184,0.8260869383811951,0.09387880563735962
7,0.7368420958518982,0.15297141671180725,0.8260869383811951,0.08613715320825577
8,0.6315789222717285,0.1258019357919693,0.8260869383811951,0.07981938123703003
9,0.6666666865348816,0.1342225968837738,0.782608687877655,0.07401739060878754
10,0.7017543911933899,0.130848228931427,0.782608687877655,0.0708417072892189
11,0.6315789222717285,0.11659444868564606,0.739130437374115,0.06890596449375153
12,0.8245614171028137,0.08499523997306824,0.8260869383811951,0.0670861080288887
13,0.7368420958518982,0.08651468902826309,0.8260869383811951,0.06527835130691528
14,0.8421052694320679,0.08334638178348541,0.8260869383811951,0.06263132393360138
15,0.8771929740905762,0.052682992070913315,0.8260869383811951,0.05918065458536148
16,0.859649121761322,0.06592976301908493,0.8260869383811951,0.05621613189578056
17,0.8771929740905762,0.07413477450609207,0.8260869383811951,0.05501365661621094
18,0.8245614171028137,0.06516823172569275,0.9130434989929199,0.054646555334329605
19,0.8421052694320679,0.05923815071582794,0.9130434989929199,0.05479063093662262
