epoch,accuracy,loss,val_accuracy,val_loss
0,0.14035087823867798,0.3682405352592468,0.1304347813129425,0.2892782390117645
1,0.19298245012760162,0.2991642951965332,0.3913043439388275,0.22884632647037506
2,0.4736842215061188,0.21486912667751312,0.6086956262588501,0.19792892038822174
3,0.4912280738353729,0.19834063947200775,0.6086956262588501,0.175911545753479
4,0.6491228342056274,0.165104478597641,0.6086956262588501,0.15853458642959595
5,0.5964912176132202,0.1651127189397812,0.6521739363670349,0.145919069647789
6,0.6666666865348816,0.1289389431476593,0.6086956262588501,0.1406765878200531
7,0.5964912176132202,0.16325314342975616,0.5652173757553101,0.13725298643112183
8,0.7017543911933899,0.12209995090961456,0.5652173757553101,0.13388507068157196
9,0.6315789222717285,0.11951108276844025,0.52173912525177,0.13129711151123047
10,0.7017543911933899,0.10725769400596619,0.5652173757553101,0.12742969393730164
11,0.8421052694320679,0.07638707011938095,0.6086956262588501,0.12306711077690125
12,0.6842105388641357,0.10214702039957047,0.6521739363670349,0.11955773085355759
13,0.7543859481811523,0.08095316588878632,0.6521739363670349,0.11746785044670105
14,0.8070175647735596,0.06280576437711716,0.6086956262588501,0.1174088642001152
15,0.8245614171028137,0.06737493723630905,0.6521739363670349,0.11873268336057663
16,0.859649121761322,0.0452960804104805,0.6521739363670349,0.11866384744644165
17,0.7894737124443054,0.046348366886377335,0.6521739363670349,0.11855758726596832
18,0.859649121761322,0.05365497246384621,0.6086956262588501,0.11788970232009888
19,0.859649121761322,0.045890726149082184,0.6086956262588501,0.11526244878768921
