epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.17241379618644714,9.999999747378752e-05,2.4497828483581543,0.2083333283662796,2.8632991313934326
1,0.2068965584039688,9.999999747378752e-05,2.4283218383789062,0.2083333283662796,2.811223030090332
2,0.27586206793785095,9.999999747378752e-05,2.2624566555023193,0.2083333283662796,2.7609479427337646
3,0.1034482792019844,9.999999747378752e-05,2.7186715602874756,0.2083333283662796,2.7118284702301025
4,0.24137930572032928,9.999999747378752e-05,2.3614418506622314,0.2083333283662796,2.6659154891967773
5,0.13793103396892548,9.999999747378752e-05,2.5490691661834717,0.2083333283662796,2.6189818382263184
6,0.17241379618644714,9.999999747378752e-05,2.2955353260040283,0.2083333283662796,2.5750746726989746
7,0.22413793206214905,9.999999747378752e-05,2.4197590351104736,0.2083333283662796,2.5340960025787354
8,0.2931034564971924,9.999999747378752e-05,2.1565239429473877,0.2083333283662796,2.4938814640045166
9,0.27586206793785095,9.999999747378752e-05,2.3671393394470215,0.2083333283662796,2.4521594047546387
10,0.17241379618644714,9.999999747378752e-05,2.2239253520965576,0.2083333283662796,2.4136407375335693
11,0.27586206793785095,9.999999747378752e-05,2.0007364749908447,0.2083333283662796,2.374643564224243
12,0.13793103396892548,9.999999747378752e-05,2.0953238010406494,0.2083333283662796,2.3384668827056885
13,0.2586206793785095,9.999999747378752e-05,2.088890314102173,0.2083333283662796,2.301011800765991
14,0.2586206793785095,9.999999747378752e-05,2.05206561088562,0.2083333283662796,2.263446569442749
15,0.17241379618644714,9.999999747378752e-05,2.0701377391815186,0.2083333283662796,2.2290048599243164
16,0.2068965584039688,9.999999747378752e-05,2.1331052780151367,0.2083333283662796,2.194871187210083
17,0.18965516984462738,9.999999747378752e-05,2.486847400665283,0.2083333283662796,2.1600801944732666
18,0.2931034564971924,9.999999747378752e-05,1.991424798965454,0.2083333283662796,2.1284618377685547
19,0.22413793206214905,9.999999747378752e-05,2.0905332565307617,0.2083333283662796,2.0944576263427734
20,0.2931034564971924,9.999999747378752e-05,2.185234546661377,0.2083333283662796,2.0646111965179443
21,0.27586206793785095,9.999999747378752e-05,2.0154547691345215,0.2083333283662796,2.036149740219116
22,0.24137930572032928,9.999999747378752e-05,2.0913760662078857,0.25,2.0087594985961914
23,0.3103448152542114,9.999999747378752e-05,1.8154563903808594,0.25,1.9804936647415161
24,0.22413793206214905,9.999999747378752e-05,1.8448865413665771,0.25,1.953147530555725
25,0.22413793206214905,9.999999747378752e-05,2.1010565757751465,0.25,1.925737977027893
26,0.2931034564971924,9.999999747378752e-05,1.860910177230835,0.25,1.898451328277588
27,0.2586206793785095,9.999999747378752e-05,1.8442933559417725,0.25,1.8713788986206055
28,0.3448275923728943,9.999999747378752e-05,1.7971091270446777,0.25,1.846726894378662
29,0.24137930572032928,9.999999747378752e-05,1.9584457874298096,0.25,1.8202285766601562
30,0.2068965584039688,9.999999747378752e-05,2.0427277088165283,0.25,1.7932630777359009
31,0.2931034564971924,9.999999747378752e-05,1.821079134941101,0.25,1.7677559852600098
32,0.22413793206214905,9.999999747378752e-05,1.862023115158081,0.25,1.7438669204711914
33,0.27586206793785095,9.999999747378752e-05,1.8880099058151245,0.25,1.720382809638977
34,0.2931034564971924,9.999999747378752e-05,1.9837472438812256,0.25,1.6982213258743286
35,0.3448275923728943,9.999999747378752e-05,1.7101287841796875,0.25,1.6767324209213257
36,0.32758620381355286,9.999999747378752e-05,1.7382686138153076,0.25,1.6548744440078735
37,0.4482758641242981,9.999999747378752e-05,1.6850827932357788,0.25,1.6343555450439453
38,0.32758620381355286,9.999999747378752e-05,1.7328641414642334,0.25,1.6129094362258911
39,0.32758620381355286,9.999999747378752e-05,1.9997128248214722,0.25,1.5934573411941528
40,0.3965517282485962,9.999999747378752e-05,1.6779356002807617,0.2916666567325592,1.5728470087051392
41,0.3448275923728943,9.999999747378752e-05,1.6600333452224731,0.2916666567325592,1.5543346405029297
42,0.27586206793785095,9.999999747378752e-05,1.7940915822982788,0.2916666567325592,1.5361813306808472
43,0.3965517282485962,9.999999747378752e-05,1.7565749883651733,0.2916666567325592,1.5173321962356567
44,0.43103447556495667,9.999999747378752e-05,1.4458056688308716,0.2916666567325592,1.4985164403915405
45,0.36206895112991333,9.999999747378752e-05,1.7055506706237793,0.2916666567325592,1.4807634353637695
46,0.4137931168079376,9.999999747378752e-05,1.5967122316360474,0.3333333432674408,1.4616810083389282
47,0.36206895112991333,9.999999747378752e-05,1.7023472785949707,0.3333333432674408,1.4442917108535767
48,0.36206895112991333,9.999999747378752e-05,1.8099781274795532,0.3333333432674408,1.4263042211532593
49,0.3448275923728943,9.999999747378752e-05,1.604278802871704,0.3333333432674408,1.4103158712387085
