epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.31578946113586426,9.999999747378752e-05,1.8360713720321655,0.17391304671764374,2.16044545173645
1,0.14035087823867798,9.999999747378752e-05,2.350470542907715,0.17391304671764374,2.112687587738037
2,0.35087719559669495,9.999999747378752e-05,1.7529735565185547,0.17391304671764374,2.0718910694122314
3,0.2982456088066101,9.999999747378752e-05,1.9591184854507446,0.17391304671764374,2.0328257083892822
4,0.19298245012760162,9.999999747378752e-05,2.0940730571746826,0.21739129722118378,1.9943270683288574
5,0.24561403691768646,9.999999747378752e-05,1.9418532848358154,0.21739129722118378,1.958733081817627
6,0.24561403691768646,9.999999747378752e-05,2.0764875411987305,0.21739129722118378,1.9242998361587524
7,0.31578946113586426,9.999999747378752e-05,2.0143332481384277,0.21739129722118378,1.8930720090866089
8,0.22807016968727112,9.999999747378752e-05,2.1584808826446533,0.21739129722118378,1.8626670837402344
9,0.21052631735801697,9.999999747378752e-05,2.154547929763794,0.21739129722118378,1.8305816650390625
10,0.2982456088066101,9.999999747378752e-05,1.8812569379806519,0.21739129722118378,1.8015327453613281
11,0.38596490025520325,9.999999747378752e-05,1.7566378116607666,0.21739129722118378,1.772635579109192
12,0.22807016968727112,9.999999747378752e-05,1.8115264177322388,0.21739129722118378,1.7467254400253296
13,0.24561403691768646,9.999999747378752e-05,1.8441615104675293,0.21739129722118378,1.7211416959762573
14,0.28070175647735596,9.999999747378752e-05,1.8558993339538574,0.21739129722118378,1.696546196937561
15,0.35087719559669495,9.999999747378752e-05,1.640324354171753,0.21739129722118378,1.6737574338912964
16,0.28070175647735596,9.999999747378752e-05,1.7925076484680176,0.260869562625885,1.6508581638336182
17,0.4912280738353729,9.999999747378752e-05,1.5712250471115112,0.260869562625885,1.6286766529083252
18,0.3684210479259491,9.999999747378752e-05,1.7291474342346191,0.30434781312942505,1.6061973571777344
19,0.45614033937454224,9.999999747378752e-05,1.5206689834594727,0.30434781312942505,1.5845392942428589
20,0.3333333432674408,9.999999747378752e-05,1.5057241916656494,0.3478260934352875,1.5632896423339844
21,0.2631579041481018,9.999999747378752e-05,1.7174936532974243,0.3478260934352875,1.5428204536437988
22,0.4035087823867798,9.999999747378752e-05,1.6851853132247925,0.3478260934352875,1.5239940881729126
23,0.31578946113586426,9.999999747378752e-05,1.816109538078308,0.3478260934352875,1.5050383806228638
24,0.42105263471603394,9.999999747378752e-05,1.4908318519592285,0.3478260934352875,1.4875153303146362
25,0.3333333432674408,9.999999747378752e-05,1.4669562578201294,0.3913043439388275,1.469783067703247
26,0.3333333432674408,9.999999747378752e-05,1.6661303043365479,0.3478260934352875,1.4524637460708618
27,0.3333333432674408,9.999999747378752e-05,1.6478925943374634,0.3478260934352875,1.4376298189163208
28,0.3684210479259491,9.999999747378752e-05,1.6030105352401733,0.3478260934352875,1.4196966886520386
29,0.4385964870452881,9.999999747378752e-05,1.412827730178833,0.3478260934352875,1.4031516313552856
30,0.4035087823867798,9.999999747378752e-05,1.6774744987487793,0.43478259444236755,1.387685775756836
31,0.35087719559669495,9.999999747378752e-05,1.5710861682891846,0.43478259444236755,1.3718557357788086
32,0.38596490025520325,9.999999747378752e-05,1.6047173738479614,0.52173912525177,1.3565553426742554
33,0.3684210479259491,9.999999747378752e-05,1.6175636053085327,0.52173912525177,1.3401321172714233
34,0.45614033937454224,9.999999747378752e-05,1.6478302478790283,0.52173912525177,1.3252589702606201
35,0.45614033937454224,9.999999747378752e-05,1.5067933797836304,0.5652173757553101,1.3108810186386108
36,0.5087719559669495,9.999999747378752e-05,1.3421622514724731,0.5652173757553101,1.297587513923645
37,0.5263158082962036,9.999999747378752e-05,1.3074218034744263,0.6086956262588501,1.2842715978622437
38,0.45614033937454224,9.999999747378752e-05,1.5307438373565674,0.6086956262588501,1.2714380025863647
39,0.38596490025520325,9.999999747378752e-05,1.5743181705474854,0.6086956262588501,1.2583541870117188
40,0.3684210479259491,9.999999747378752e-05,1.6484487056732178,0.6086956262588501,1.2457859516143799
41,0.4736842215061188,9.999999747378752e-05,1.3405855894088745,0.6086956262588501,1.233245849609375
42,0.42105263471603394,9.999999747378752e-05,1.4422752857208252,0.6086956262588501,1.2203973531723022
43,0.4035087823867798,9.999999747378752e-05,1.505168080329895,0.6086956262588501,1.2088969945907593
44,0.5087719559669495,9.999999747378752e-05,1.2467206716537476,0.6086956262588501,1.1971317529678345
45,0.4736842215061188,9.999999747378752e-05,1.386040210723877,0.6086956262588501,1.1868994235992432
46,0.3684210479259491,9.999999747378752e-05,1.5362985134124756,0.6086956262588501,1.176273226737976
47,0.35087719559669495,9.999999747378752e-05,1.646730661392212,0.6086956262588501,1.166380524635315
48,0.4736842215061188,9.999999747378752e-05,1.3718911409378052,0.6086956262588501,1.1568187475204468
49,0.45614033937454224,9.999999747378752e-05,1.4376314878463745,0.6521739363670349,1.1471515893936157
