epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.31578946113586426,9.999999747378752e-05,2.0258169174194336,0.17391304671764374,2.514981746673584
1,0.28070175647735596,9.999999747378752e-05,2.0032870769500732,0.17391304671764374,2.465254306793213
2,0.24561403691768646,9.999999747378752e-05,2.29663348197937,0.17391304671764374,2.4169437885284424
3,0.2631579041481018,9.999999747378752e-05,1.9242730140686035,0.17391304671764374,2.3757216930389404
4,0.2631579041481018,9.999999747378752e-05,2.153592109680176,0.17391304671764374,2.332016706466675
5,0.24561403691768646,9.999999747378752e-05,1.9201405048370361,0.17391304671764374,2.290862798690796
6,0.22807016968727112,9.999999747378752e-05,2.0211894512176514,0.17391304671764374,2.2505135536193848
7,0.2982456088066101,9.999999747378752e-05,1.8555643558502197,0.17391304671764374,2.207981824874878
8,0.22807016968727112,9.999999747378752e-05,1.8838520050048828,0.17391304671764374,2.1701815128326416
9,0.31578946113586426,9.999999747378752e-05,1.8654286861419678,0.17391304671764374,2.1318359375
10,0.2982456088066101,9.999999747378752e-05,1.9325826168060303,0.17391304671764374,2.0958902835845947
11,0.2982456088066101,9.999999747378752e-05,1.7125862836837769,0.17391304671764374,2.060368299484253
12,0.28070175647735596,9.999999747378752e-05,1.8322685956954956,0.17391304671764374,2.0276453495025635
13,0.3684210479259491,9.999999747378752e-05,1.604987621307373,0.17391304671764374,1.9962131977081299
14,0.2631579041481018,9.999999747378752e-05,1.6313618421554565,0.17391304671764374,1.9637904167175293
15,0.24561403691768646,9.999999747378752e-05,2.181832790374756,0.17391304671764374,1.93534517288208
16,0.31578946113586426,9.999999747378752e-05,1.700132966041565,0.17391304671764374,1.9054526090621948
17,0.2982456088066101,9.999999747378752e-05,1.870568037033081,0.17391304671764374,1.8763236999511719
18,0.31578946113586426,9.999999747378752e-05,1.519050121307373,0.17391304671764374,1.8481237888336182
19,0.35087719559669495,9.999999747378752e-05,1.3466334342956543,0.17391304671764374,1.821773648262024
20,0.3684210479259491,9.999999747378752e-05,1.6370793581008911,0.21739129722118378,1.796007513999939
21,0.35087719559669495,9.999999747378752e-05,1.6382949352264404,0.21739129722118378,1.7708518505096436
22,0.3684210479259491,9.999999747378752e-05,1.6766338348388672,0.21739129722118378,1.7461491823196411
23,0.3684210479259491,9.999999747378752e-05,1.7044817209243774,0.21739129722118378,1.721514105796814
24,0.45614033937454224,9.999999747378752e-05,1.4197255373001099,0.21739129722118378,1.697874665260315
25,0.4736842215061188,9.999999747378752e-05,1.5049755573272705,0.21739129722118378,1.6757032871246338
26,0.38596490025520325,9.999999747378752e-05,1.750875473022461,0.21739129722118378,1.6539136171340942
27,0.3684210479259491,9.999999747378752e-05,1.5801458358764648,0.21739129722118378,1.631460428237915
28,0.3684210479259491,9.999999747378752e-05,1.5712168216705322,0.21739129722118378,1.611425757408142
29,0.38596490025520325,9.999999747378752e-05,1.4020930528640747,0.21739129722118378,1.5912764072418213
30,0.45614033937454224,9.999999747378752e-05,1.583216667175293,0.21739129722118378,1.5714014768600464
31,0.3333333432674408,9.999999747378752e-05,1.609126329421997,0.30434781312942505,1.5519391298294067
32,0.35087719559669495,9.999999747378752e-05,1.77065908908844,0.30434781312942505,1.5328962802886963
33,0.5087719559669495,9.999999747378752e-05,1.3547626733779907,0.3478260934352875,1.5144017934799194
34,0.3684210479259491,9.999999747378752e-05,1.4710482358932495,0.3478260934352875,1.4957202672958374
35,0.4035087823867798,9.999999747378752e-05,1.3953629732131958,0.3913043439388275,1.4788206815719604
36,0.5087719559669495,9.999999747378752e-05,1.3151246309280396,0.3913043439388275,1.46236252784729
37,0.6140350699424744,9.999999747378752e-05,1.027816891670227,0.43478259444236755,1.44658362865448
38,0.4736842215061188,9.999999747378752e-05,1.4090182781219482,0.43478259444236755,1.4311095476150513
39,0.4736842215061188,9.999999747378752e-05,1.370485544204712,0.43478259444236755,1.415683627128601
40,0.5263158082962036,9.999999747378752e-05,1.3302642107009888,0.43478259444236755,1.4008898735046387
41,0.5087719559669495,9.999999747378752e-05,1.3246920108795166,0.47826087474823,1.3863232135772705
42,0.4912280738353729,9.999999747378752e-05,1.257407307624817,0.43478259444236755,1.3734941482543945
43,0.5614035129547119,9.999999747378752e-05,1.137816071510315,0.52173912525177,1.3607566356658936
44,0.4912280738353729,9.999999747378752e-05,1.3114933967590332,0.52173912525177,1.3472251892089844
45,0.5087719559669495,9.999999747378752e-05,1.2656118869781494,0.52173912525177,1.3348264694213867
46,0.4912280738353729,9.999999747378752e-05,1.3609873056411743,0.5652173757553101,1.322391390800476
47,0.3684210479259491,9.999999747378752e-05,1.5995802879333496,0.5652173757553101,1.3107377290725708
48,0.4912280738353729,9.999999747378752e-05,1.4289653301239014,0.6086956262588501,1.2990217208862305
49,0.5964912176132202,9.999999747378752e-05,1.1545943021774292,0.6086956262588501,1.2882194519042969
