epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.1913580298423767,9.999999747378752e-05,2.4633984565734863,0.0615384615957737,3.17742919921875
1,0.24074074625968933,9.999999747378752e-05,2.211637258529663,0.03076923079788685,3.2534308433532715
2,0.24074074625968933,9.999999747378752e-05,2.0524466037750244,0.03076923079788685,2.885951280593872
3,0.3333333432674408,9.999999747378752e-05,1.9584789276123047,0.16923077404499054,2.423725128173828
4,0.42592594027519226,9.999999747378752e-05,1.5764487981796265,0.26153847575187683,2.3664467334747314
5,0.43209877610206604,9.999999747378752e-05,1.6446154117584229,0.2769230902194977,2.401784658432007
6,0.4444444477558136,9.999999747378752e-05,1.6062147617340088,0.29230770468711853,2.387004852294922
7,0.4753086566925049,9.999999747378752e-05,1.6465908288955688,0.2769230902194977,2.5929176807403564
8,0.40740740299224854,9.999999747378752e-05,1.689681053161621,0.2769230902194977,2.5989902019500732
9,0.48148149251937866,9.999999747378752e-05,1.500308632850647,0.2769230902194977,2.5646870136260986
10,0.395061731338501,9.999999747378752e-05,1.587761640548706,0.2769230902194977,2.4275264739990234
11,0.40740740299224854,1.9999999494757503e-05,1.4720818996429443,0.2769230902194977,2.3985774517059326
12,0.4382716119289398,1.9999999494757503e-05,1.6655621528625488,0.2769230902194977,2.4255635738372803
13,0.4444444477558136,1.9999999494757503e-05,1.437548279762268,0.2769230902194977,2.4166219234466553
14,0.48148149251937866,1.9999999494757503e-05,1.3696634769439697,0.2769230902194977,2.445711374282837
