epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.3105590045452118,9.999999747378752e-05,2.1427805423736572,0.446153849363327,1.6327979564666748
1,0.2857142984867096,9.999999747378752e-05,2.0037834644317627,0.3384615480899811,1.8157117366790771
2,0.2857142984867096,9.999999747378752e-05,2.009089708328247,0.3692307770252228,1.7814526557922363
3,0.3726707994937897,9.999999747378752e-05,1.7441174983978271,0.4307692348957062,1.652267575263977
4,0.4037266969680786,9.999999747378752e-05,1.6466344594955444,0.4923076927661896,1.546012043952942
5,0.47204968333244324,9.999999747378752e-05,1.48430335521698,0.5692307949066162,1.4797894954681396
6,0.5155279636383057,9.999999747378752e-05,1.4567548036575317,0.5538461804389954,1.5399059057235718
7,0.5031055808067322,9.999999747378752e-05,1.3202180862426758,0.4307692348957062,1.7860321998596191
8,0.4161490797996521,9.999999747378752e-05,1.5788156986236572,0.4615384638309479,1.8327516317367554
9,0.52173912525177,9.999999747378752e-05,1.229607343673706,0.4769230782985687,1.9526180028915405
10,0.5714285969734192,1.9999999494757503e-05,1.3033475875854492,0.4769230782985687,1.9347423315048218
11,0.5093167424201965,1.9999999494757503e-05,1.3155161142349243,0.4923076927661896,1.9006699323654175
12,0.5527950525283813,1.9999999494757503e-05,1.283470630645752,0.5076923370361328,1.8574800491333008
13,0.5962733030319214,1.9999999494757503e-05,1.3161180019378662,0.5076923370361328,1.8578927516937256
